x,y,z,value
3.7969314092331734,0.3707865168539326,-0.4859154929577465,0.08902698379995022
3.803004295420024,0.38426966292134834,-0.4859154929577465,0.09229384709637242
3.8100635344974174,0.3977528089887641,-0.4859154929577465,0.09558285349028603
3.818066938424451,0.4112359550561798,-0.4859154929577465,0.09889660073397434
3.8269723191602205,0.42471910112359545,-0.4859154929577465,0.10223768657972084
3.836737488663824,0.4382022471910113,-0.4859154929577465,0.10560870877980892
3.8473202588943587,0.45168539325842694,-0.4859154929577465,0.10901226508652204
3.85867844181092,0.4651685393258428,-0.4859154929577465,0.11245095325214363
3.8707770250004554,0.4786516853932584,-0.4859154929577465,0.11593434834263086
3.883476126126183,0.49213483146067427,-0.4859154929577465,0.11947163224931143
3.896663103000924,0.5056179775280899,-0.4859154929577465,0.12302609841900937
3.910386368080051,0.5191011235955058,-0.4859154929577465,0.12660962501304135
3.9245713128350808,0.5325842696629214,-0.4859154929577465,0.1302181691390242
3.9391433287375297,0.5460674157303372,-0.4859154929577465,0.133847687904575
3.9540278072589135,0.5595505617977529,-0.4859154929577465,0.1374941384173103
3.9691501398707536,0.5730337078651685,-0.4859154929577465,0.14115347778484738
3.984435718044561,0.5865168539325843,-0.4859154929577465,0.14482166311480293
3.9997829280944703,0.6,-0.4859154929577465,0.14849718574249063
4.0015443194234,-0.6,-0.47183098591549294,0.16257633752858086
4.016713835200187,-0.5865168539325842,-0.47183098591549294,0.15922170391024795
4.031825441308883,-0.5730337078651685,-0.47183098591549294,0.1559108262626332
4.046760081496161,-0.5595505617977528,-0.47183098591549294,0.15260130882689651
4.06144327645552,-0.546067415730337,-0.47183098591549294,0.14929372386292455
4.075800546880468,-0.5325842696629213,-0.47183098591549294,0.14598864363060388
4.089757413464502,-0.5191011235955056,-0.47183098591549294,0.14268664038982112
4.103239396901131,-0.5056179775280899,-0.47183098591549294,0.13938828640046289
4.116145991807901,-0.49213483146067416,-0.47183098591549294,0.13612245266429415
4.128867656822521,-0.4786516853932584,-0.47183098591549294,0.13286672386573628
4.140949479691956,-0.4651685393258427,-0.47183098591549294,0.12958300400933118
4.152203070959248,-0.45168539325842694,-0.47183098591549294,0.12632086865465605
4.162673405039211,-0.4382022471910112,-0.47183098591549294,0.12305511975939785
4.172317444376569,-0.42471910112359545,-0.47183098591549294,0.11978409662545489
4.181092151416054,-0.4112359550561797,-0.47183098591549294,0.11650613855472562
4.188954488602391,-0.39775280898876403,-0.47183098591549294,0.11321958484910838
4.195861418380308,-0.3842696629213483,-0.47183098591549294,0.10992277481050153
